text,fraudulent
"Job Title: Financial Analyst
Company: Anchor Financial Partners
Location: Austin, TX
Salary: $28/hr
Contact: hr@company.com

About the role: Anchor Financial Partners is hiring a Financial Analyst to join our growing team. Assist the finance team with accounts payable and expense reconciliation. Maintain accurate records in the internal CRM and update pipeline status weekly. Prepare monthly financial reports and reconcile departmental budgets. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
"Job Title: Warehouse Associate
Company: Redwood Legal Services
Location: Boston, MA
Salary: $65,000 annually
Contact: hr@careers-company.com

About the role: Redwood Legal Services is hiring a Warehouse Associate to join our growing team. Prepare monthly financial reports and reconcile departmental budgets. Conduct quality assurance testing and document defects in Jira. Support patients and coordinate care plans with attending physicians. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
"Job Title: Graphic Designer
Company: EasyMoney Careers
Location: Remote
Salary: $3000-$5000 per WEEK guaranteed!!!
Contact: hiring.545@outlook.com

URGENT HIRING!!! EasyMoney Careers is looking for motivated individuals to start immediately. Simply reply with your bank details so we can set up direct deposit for training pay. This is a golden opportunity to make thousands weekly with zero skills required. No interview required, immediate hire, just fill out the form below. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Warehouse Associate
Company: SwiftPay Employment
Location: Remote
Salary: $150,000/yr no experience needed
Contact: hiring.594@gmail.com

URGENT HIRING!!! SwiftPay Employment is looking for motivated individuals to start immediately. Congratulations, you have been selected, no resume review necessary. We need someone to receive packages at home and reship them internationally. No interview required, immediate hire, just fill out the form below. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Payment Processing Agent
Company: EasyMoney Careers
Location: Anywhere in the US
Salary: Cash paid daily
Contact: hiring.790@hotmail.com

URGENT HIRING!!! EasyMoney Careers is looking for motivated individuals to start immediately. We need someone to receive packages at home and reship them internationally. Simply reply with your bank details so we can set up direct deposit for training pay. Earn $500-$1000 per day working just 2 hours from home, no experience needed! No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Remote Chat Support Agent
Company: BlueRiver Health Systems
Location: Chicago, IL
Salary: $55,000 - $70,000 per year
Contact: hr@careers-company.com

About the role: BlueRiver Health Systems is hiring a Remote Chat Support Agent to join our growing team. Analyze sales data and present findings to the regional director monthly. Draft and edit marketing copy for the company blog and email newsletters. Maintain accurate records in the internal CRM and update pipeline status weekly. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
"Job Title: Graphic Designer
Company: Pioneer Consulting
Location: New York, NY
Salary: Competitive, based on experience
Contact: hr@company.com

About the role: Pioneer Consulting is hiring a Graphic Designer to join our growing team. Coordinate interview scheduling and onboarding paperwork for new hires. Maintain accurate records in the internal CRM and update pipeline status weekly. Conduct quality assurance testing and document defects in Jira. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
"Job Title: Mystery Shopper
Company: PrimeJobs Direct
Location: Remote
Salary: $150,000/yr no experience needed
Contact: hiring.675@hotmail.com

URGENT HIRING!!! PrimeJobs Direct is looking for motivated individuals to start immediately. You will process payments and forward a portion via wire transfer. Simply reply with your bank details so we can set up direct deposit for training pay. No interview required, immediate hire, just fill out the form below. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Registered Nurse
Company: Pioneer Consulting
Location: Austin, TX
Salary: Competitive, based on experience
Contact: hr@careers-company.com

About the role: Pioneer Consulting is hiring a Registered Nurse to join our growing team. Respond to customer inquiries via phone and email within SLA targets. Assist the finance team with accounts payable and expense reconciliation. Operate warehouse equipment safely in accordance with OSHA guidelines. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
"Job Title: Mystery Shopper
Company: TopDollar Jobs Network
Location: Work From Anywhere
Salary: Cash paid daily
Contact: hiring.112@gmail.com

URGENT HIRING!!! TopDollar Jobs Network is looking for motivated individuals to start immediately. Earn $500-$1000 per day working just 2 hours from home, no experience needed! Congratulations, you have been selected, no resume review necessary. We need someone to receive packages at home and reship them internationally. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
